product_id,title,category,description,price,avg_rating,review_count
SKU000695,Bose QuietComfort 35 II,Electronics,Wireless noise cancelling headphones,275.97,5,7781
SKU000696,Calphalon Premier Space Saving Set,Kitchen,10-piece nonstick cookware set,306.59,4.5,6837
SKU000697,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",95.72,4.6,19898
SKU000698,Apple AirPods Pro,Electronics,Active Noise Cancelling wireless earbuds,253.05,4.7,109832
SKU000699,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,27.92,4.7,10670
SKU000700,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",398.48,5,94644
SKU000701,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,452.92,4.8,7564
SKU000702,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,27.3,5,80593
SKU000703,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",96.68,4.9,32559
SKU000704,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,27.8,5,7472
SKU000705,Allbirds Women's Wool Runners,Clothing,Sustainable merino wool sneakers,86.7,4.9,4310
SKU000706,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,494.09,4.3,3827
SKU000707,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,12.53,4.7,3506
SKU000708,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,53.09,4.2,3727
SKU000709,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,12.35,4.4,2672
SKU000710,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,31.08,5,118773
SKU000711,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,13.67,5,2272
SKU000712,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,35.67,4.6,1836
SKU000713,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,34.8,4.7,1829
SKU000714,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,29.46,5,4632
SKU000715,Allbirds Women's Wool Runners,Clothing,Sustainable merino wool sneakers,92.13,4.9,4350
SKU000716,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,54.28,5,4939
SKU000717,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,15.98,4.9,71208
SKU000718,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,273.24,4.4,7241
SKU000719,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,27.74,5,2675
SKU000720,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,31.37,4.9,9135
SKU000721,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,1086.58,5,11141
SKU000722,Anker PowerCore 10000,Electronics,Portable charger with PowerIQ technology,24.33,4.8,114039
SKU000723,Fire TV Stick 4K,Electronics,4K Ultra HD streaming device with Alexa Voice Remote (includes TV controls),45.66,4.6,64326
SKU000724,Xbox Series S,Gaming,Next-gen console with 512GB SSD,314.46,4.3,74739
SKU000725,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,13.18,4.5,3339
SKU000726,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,32.04,4.5,5989
SKU000727,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,23.19,4.3,7081
SKU000728,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,211.8,4.8,1728
SKU000729,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",93.99,5,15966
SKU000730,Weber Spirit II E-310 Grill,Outdoors,3-burner liquid propane gas grill,512.07,4.9,6874
SKU000731,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,233.2,4.5,2710
SKU000732,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,13.81,4.7,2945
SKU000733,Apple AirPods Pro,Electronics,Active Noise Cancelling wireless earbuds,257.23,5,131651
SKU000734,Fitbit Charge 4,Electronics,Fitness tracker with built-in GPS,150.64,4.4,2396
SKU000735,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,34.01,4.6,4735
SKU000736,Anker PowerCore 10000,Electronics,Portable charger with PowerIQ technology,27.95,4.6,71715
SKU000737,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,29.34,4.6,70491
SKU000738,AmazonBasics Memory Foam Mattress,Home,8-inch medium-firm memory foam mattress,202.02,4.7,3473
SKU000739,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,29.62,4.8,5590
SKU000740,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,974.41,5,4395
SKU000741,Nespresso Vertuo Next,Kitchen,Coffee and espresso maker with 5 cup sizes,178.65,4.4,5311
SKU000742,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,432.11,4.6,7967
SKU000743,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,314.85,4.9,2328
SKU000744,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,170.08,4.5,3738
SKU000745,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,945.5,5,10885
SKU000746,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,215.97,4.5,4335
SKU000747,Yeti Rambler 30 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler,34.18,4.9,3986
SKU000748,KitchenAid Artisan Stand Mixer,Kitchen,5-quart tilt-head mixer with 10 speeds,433.74,5,4361
SKU000749,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,54.05,4,4483
SKU000750,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,461.17,4.2,6586
SKU000751,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,922.46,4.4,11541
SKU000752,Canon EOS Rebel T7,Electronics,DSLR camera with 18-55mm lens,489.57,5,3702
SKU000753,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,30.76,4.6,2800
SKU000754,Philips Hue White Starter Kit,Electronics,Smart LED bulbs with bridge and dimmer switch,193.39,5,7615
SKU000755,Simple Modern 40oz Tumbler,Kitchen,Vacuum insulated stainless steel water bottle with straw lid,27.83,4.6,10001
SKU000756,Canon EOS Rebel T7,Electronics,DSLR camera with 18-55mm lens,476.45,4.7,8065
SKU000757,Sony WH-1000XM4 Headphones,Electronics,Wireless noise cancelling over-ear headphones,356.36,5,9600
SKU000758,23andMe Health + Ancestry Kit,Health,DNA testing kit with personalized health insights,200.33,5,38599
SKU000759,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,1077.7,5,9559
SKU000760,AmazonBasics Memory Foam Mattress,Home,8-inch medium-firm memory foam mattress,200.96,4.9,5016
SKU000761,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",372.12,5,37849
SKU000762,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,961.38,5,9155
SKU000763,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,94.96,5,6569
SKU000764,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",104.83,4.5,16969
SKU000765,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",362.67,4.7,83794
SKU000766,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,202.79,4.6,3484
SKU000767,AmazonBasics Foldable Dog Crate,Pet,42-inch portable kennel with divider panel,55.77,4.4,4667
SKU000768,Philips Hue White Starter Kit,Electronics,Smart LED bulbs with bridge and dimmer switch,215.06,4.6,2946
SKU000769,Apple AirPods Pro,Electronics,Active Noise Cancelling wireless earbuds,241.14,4.8,98538
SKU000770,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,53.2,4.7,5983
SKU000771,Blue Yeti USB Microphone,Electronics,Professional condenser mic with multiple patterns,119.87,4.7,6981
SKU000772,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,53.45,4.8,6596
SKU000773,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,277.64,4.4,4047
SKU000774,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",97.9,4.6,15321
SKU000775,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,26.48,4.3,7760
SKU000776,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,418.48,4.1,5480
SKU000777,Apple Watch Series 6,Electronics,"GPS, 44mm Space Gray Aluminum Case with Black Sport Band",405.77,4.8,66537
SKU000778,Bose QuietComfort 35 II,Electronics,Wireless noise cancelling headphones,312.29,4.8,10967
SKU000779,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,1042.96,5,11635
SKU000780,Columbia Men's Newton Ridge Boots,Clothing,Waterproof hiking boots with advanced traction,82.25,4.9,6503
SKU000781,The Lean Startup by Eric Ries,Books,New York Times bestseller about entrepreneurship,15.57,4.3,10643
SKU000782,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,25.2,5,7360
SKU000783,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",380.13,5,92978
SKU000784,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,48.45,4.6,6489
SKU000785,Apple iPad Air (4th Gen),Electronics,10.9-inch Liquid Retina display with A14 Bionic chip,560.86,4.7,9406
SKU000786,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,37.86,4.3,4377
SKU000787,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,30.49,4.7,67850
SKU000788,UGG Women's Classic Short Boot,Clothing,Geniune sheepskin boots with suede heel guard,146.98,5,7100
SKU000789,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",396.95,5,45490
SKU000790,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,185.2,5,2716
SKU000791,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",791.06,4.8,2685
SKU000792,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",152.54,4.5,63894
SKU000793,Fitbit Charge 4,Electronics,Fitness tracker with built-in GPS,150.13,4.6,5861
SKU000794,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",102.18,4.2,30545
SKU000795,Adidas Unisex-Child Gamecourt Shoes,Clothing,Casual sneakers with cloudfoam cushioning,36.14,4.7,3943
SKU000796,KitchenAid Artisan Stand Mixer,Kitchen,5-quart tilt-head mixer with 10 speeds,461.99,4.9,5769
SKU000797,23andMe Health + Ancestry Kit,Health,DNA testing kit with personalized health insights,216.2,4.4,62536
SKU000798,Anker PowerCore 10000,Electronics,Portable charger with PowerIQ technology,26.33,4.1,98395
SKU000799,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,144.47,4.9,3804
SKU000800,Apple AirPods Pro,Electronics,Active Noise Cancelling wireless earbuds,270.04,4.4,85367
SKU000801,Calphalon Premier Space Saving Set,Kitchen,10-piece nonstick cookware set,312.38,4.3,6986
SKU000802,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,23.25,3.6,9448
SKU000803,Allbirds Women's Wool Runners,Clothing,Sustainable merino wool sneakers,96.45,4.8,3821
SKU000804,Fire TV Stick 4K,Electronics,4K Ultra HD streaming device with Alexa Voice Remote (includes TV controls),51.06,5,51847
SKU000805,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,983.84,5,11736
SKU000806,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,261.81,4.8,2772
SKU000807,Xbox Series S,Gaming,Next-gen console with 512GB SSD,326.05,4.5,65386
SKU000808,Fitbit Charge 4,Electronics,Fitness tracker with built-in GPS,162.71,4.7,6352
SKU000809,Calphalon Premier Space Saving Set,Kitchen,10-piece nonstick cookware set,297,4.4,5093
SKU000810,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,156.84,4.7,2362
SKU000811,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,152.48,4.9,5206
SKU000812,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,37.36,4.7,71547
SKU000813,Xbox Series S,Gaming,Next-gen console with 512GB SSD,277.47,4.7,56843
SKU000814,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,37.94,4.2,79690
SKU000815,KitchenAid Artisan Stand Mixer,Kitchen,5-quart tilt-head mixer with 10 speeds,461.8,4.6,2996
SKU000816,Calphalon Premier Space Saving Set,Kitchen,10-piece nonstick cookware set,301.08,4.5,5458
SKU000817,"Samsung 55\"" QLED TV",Electronics,4K Smart TV with Quantum HDR and Alexa Built-in,710.73,4.6,39167
SKU000818,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",146.92,4.9,58886
SKU000819,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,273.28,5,2183
SKU000820,Philips Hue White Starter Kit,Electronics,Smart LED bulbs with bridge and dimmer switch,193.4,4.5,7061
SKU000821,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",901.47,5,3383
SKU000822,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",135.09,4.7,38744
SKU000823,Philips Hue White Starter Kit,Electronics,Smart LED bulbs with bridge and dimmer switch,193.33,4.7,3431
SKU000824,Adidas Unisex-Child Gamecourt Shoes,Clothing,Casual sneakers with cloudfoam cushioning,39.19,4.4,4388
SKU000825,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,251.86,4.2,3563
SKU000826,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,325.18,5,2603
SKU000827,Columbia Men's Newton Ridge Boots,Clothing,Waterproof hiking boots with advanced traction,77.53,4.9,4291
SKU000828,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,33.92,4.2,74496
SKU000829,Calphalon Premier Space Saving Set,Kitchen,10-piece nonstick cookware set,314.2,4.7,6370
SKU000830,Canon EOS Rebel T7,Electronics,DSLR camera with 18-55mm lens,445.69,4.8,7043
SKU000831,Adidas Unisex-Child Gamecourt Shoes,Clothing,Casual sneakers with cloudfoam cushioning,37.8,4.1,2412
SKU000832,Sony WH-1000XM4 Headphones,Electronics,Wireless noise cancelling over-ear headphones,344.69,4.6,8609
SKU000833,"Samsung 55\"" QLED TV",Electronics,4K Smart TV with Quantum HDR and Alexa Built-in,647.85,4.9,34451
SKU000834,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",93.48,4.3,33893
SKU000835,Nespresso Vertuo Next,Kitchen,Coffee and espresso maker with 5 cup sizes,179.93,4.8,6075
SKU000836,Nintendo Switch with Neon Joy-Con,Gaming,Console with Neon Blue and Neon Red Joy-Con controllers,295.13,4.4,44892
SKU000837,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,184.09,4.7,3773
SKU000838,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,97.24,4.8,2997
SKU000839,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,15.23,4.2,56975
SKU000840,Instant Pot DUO80 8 Qt 7-in-1,Kitchen,"7-in-1 pressure cooker, slow cooker, rice cooker, steamer, saut̩, yogurt maker and warmer",102.59,5,20029
SKU000841,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,27.07,4.6,70717
SKU000842,Nintendo Switch with Neon Joy-Con,Gaming,Console with Neon Blue and Neon Red Joy-Con controllers,309.8,4.6,74765
SKU000843,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,14.02,4.8,60909
SKU000844,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,109.21,5,4530
SKU000845,Adidas Unisex-Child Gamecourt Shoes,Clothing,Casual sneakers with cloudfoam cushioning,37.19,4.3,3961
SKU000846,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,196.58,4.6,2908
SKU000847,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,155.89,4.7,1826
SKU000848,Fitbit Charge 4,Electronics,Fitness tracker with built-in GPS,164.85,4.8,5547
SKU000849,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,35.02,4.7,2526
SKU000850,AmazonBasics Foldable Dog Crate,Pet,42-inch portable kennel with divider panel,54,4.4,2997
SKU000851,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,31.97,4.4,3811
SKU000852,Weber Spirit II E-310 Grill,Outdoors,3-burner liquid propane gas grill,576.45,4.8,4521
SKU000853,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,28.25,4.5,1789
SKU000854,Philips Hue White Starter Kit,Electronics,Smart LED bulbs with bridge and dimmer switch,215.91,3.8,4747
SKU000855,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,23.52,4.6,11055
SKU000856,"Samsung 55\"" QLED TV",Electronics,4K Smart TV with Quantum HDR and Alexa Built-in,654.81,5,36701
SKU000857,Weber Spirit II E-310 Grill,Outdoors,3-burner liquid propane gas grill,498.11,4.1,6363
SKU000858,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",397.76,4.6,74087
SKU000859,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",861.01,5,2246
SKU000860,Anker PowerCore 10000,Electronics,Portable charger with PowerIQ technology,23.73,5,90699
SKU000861,Apple Watch Series 6,Electronics,"GPS, 44mm Space Gray Aluminum Case with Black Sport Band",452.64,4.8,95750
SKU000862,Fire TV Stick 4K,Electronics,4K Ultra HD streaming device with Alexa Voice Remote (includes TV controls),49.52,4.4,59368
SKU000863,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",854.14,4.8,2500
SKU000864,Xbox Series S,Gaming,Next-gen console with 512GB SSD,296.44,5,42170
SKU000865,Echo Dot (4th Gen),Electronics,Smart speaker with Alexa | Glacier White,49,4.5,79819
SKU000866,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,101.18,4.6,8041
SKU000867,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,23.27,4.4,4343
SKU000868,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",374.54,4.6,66655
SKU000869,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,149.06,4.7,2935
SKU000870,Fire TV Stick 4K,Electronics,4K Ultra HD streaming device with Alexa Voice Remote (includes TV controls),54.45,5,145186
SKU000871,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,243.66,5,3324
SKU000872,Allbirds Women's Wool Runners,Clothing,Sustainable merino wool sneakers,90.64,4.7,3904
SKU000873,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,205.75,4.5,3979
SKU000874,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,24.53,4,9219
SKU000875,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,153.85,4.9,2965
SKU000876,Yeti Rambler 20 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler with MagSlider lid,27.93,4.8,74201
SKU000877,Apple AirPods Pro,Electronics,Active Noise Cancelling wireless earbuds,259.76,4.5,115570
SKU000878,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,309.53,5,2457
SKU000879,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,125.85,4.8,3047
SKU000880,OXO Good Grips 12-Inch Tongs,Kitchen,Stainless steel tongs with nylon heads,12.27,4.4,3159
SKU000881,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,14.18,4.6,41747
SKU000882,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,31.02,5,2531
SKU000883,North Face Men's Resolve Jacket,Clothing,Waterproof rain jacket with secure-zip pockets,62.37,4.7,4998
SKU000884,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,13.8,4.3,79772
SKU000885,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,476.98,5,5994
SKU000886,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,130.06,4.5,2493
SKU000887,Canon EOS Rebel T7,Electronics,DSLR camera with 18-55mm lens,463.74,5,3126
SKU000888,LEGO Ideas Tree House,Toys,3036-piece building kit with 3 cabins and foliage elements,236.9,5,7868
SKU000889,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",781.9,4.8,2562
SKU000890,Apple MacBook Air M1,Electronics,13.3-inch Retina display with 8-core CPU,947.69,5,5189
SKU000891,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,31.32,4.8,3533
SKU000892,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,482,5,6103
SKU000893,Sony WH-1000XM4 Headphones,Electronics,Wireless noise cancelling over-ear headphones,370.98,4.9,8790
SKU000894,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,97.93,4.5,4168
SKU000895,Canon EOS Rebel T7,Electronics,DSLR camera with 18-55mm lens,465.12,4.4,2798
SKU000896,GoPro HERO9 Black,Electronics,5K waterproof action camera with front display,423.44,5,7957
SKU000897,23andMe Health + Ancestry Kit,Health,DNA testing kit with personalized health insights,190.77,4.4,32449
SKU000898,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,53.95,4.3,6388
SKU000899,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,13.53,4.4,65545
SKU000900,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,155.9,4.7,3567
SKU000901,North Face Men's Resolve Jacket,Clothing,Waterproof rain jacket with secure-zip pockets,64.97,5,3512
SKU000902,"Samsung 55\"" QLED TV",Electronics,4K Smart TV with Quantum HDR and Alexa Built-in,631.89,4.4,24786
SKU000903,AmazonBasics Silicone Baking Mat,Kitchen,Non-stick mat for baking and kneading dough,14.03,4.7,59626
SKU000904,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",152.44,5,59035
SKU000905,Logitech MX Master 3,Electronics,Wireless mouse with ultra-fast scrolling,98.42,4.8,7858
SKU000906,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,37.74,4.4,32913
SKU000907,Blue Yeti USB Microphone,Electronics,Professional condenser mic with multiple patterns,138.24,4.4,5739
SKU000908,Adidas Unisex-Child Gamecourt Shoes,Clothing,Casual sneakers with cloudfoam cushioning,38.73,4.7,4643
SKU000909,Yeti Hopper M20 Soft Cooler,Outdoors,Portable cooler with 20-can capacity,285.56,4.6,3975
SKU000910,Anker PowerCore 10000,Electronics,Portable charger with PowerIQ technology,25.36,4.9,136591
SKU000911,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",152.66,5,30364
SKU000912,Patagonia Men's Better Sweater,Clothing,Full-zip fleece jacket made from recycled polyester,132.55,5,4699
SKU000913,LEGO Star Wars Millennium Falcon,Toys,"7,541-piece Ultimate Collector Series model",871.1,5,3860
SKU000914,UGG Women's Classic Short Boot,Clothing,Geniune sheepskin boots with suede heel guard,147.23,4.8,6410
SKU000915,Shark Navigator Lift-Away Vacuum,Home,Bagless upright vacuum with HEPA filter,202.07,4.7,2919
SKU000916,AmazonBasics Security Safe,Home,0.5 cubic foot electronic safe with keys,49.35,4.3,2799
SKU000917,Allbirds Women's Wool Runners,Clothing,Sustainable merino wool sneakers,91.09,4.9,4679
SKU000918,Weber Spirit II E-310 Grill,Outdoors,3-burner liquid propane gas grill,598.24,4.7,4090
SKU000919,PlayStation 5 Digital Edition,Gaming,"Ultra-high speed SSD, 4K UHD Blu-ray drive",421.08,5,62177
SKU000920,23andMe Health + Ancestry Kit,Health,DNA testing kit with personalized health insights,184.68,4.9,62989
SKU000921,AmazonBasics Memory Foam Mattress,Home,8-inch medium-firm memory foam mattress,203.99,4.2,3884
SKU000922,North Face Men's Resolve Jacket,Clothing,Waterproof rain jacket with secure-zip pockets,68.83,5,5789
SKU000923,Bose QuietComfort 35 II,Electronics,Wireless noise cancelling headphones,322.59,5,5270
SKU000924,Columbia Men's Newton Ridge Boots,Clothing,Waterproof hiking boots with advanced traction,84.79,4.7,6368
SKU000925,Fire TV Stick 4K,Electronics,4K Ultra HD streaming device with Alexa Voice Remote (includes TV controls),49.24,4,145811
SKU000926,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,31.66,4.4,1935
SKU000927,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,33.37,4.7,27612
SKU000928,Kindle Paperwhite,Books,"Waterproof, 8GB, 6.8\ display",151.2,4.8,40344
SKU000929,Amazon Smart Plug,Electronics,Wi-Fi enabled plug that works with Alexa,25.66,4.2,4535
SKU000930,HP 24mh FHD Monitor,Electronics,23.8-inch IPS display with built-in speakers,161.76,4.4,4012
SKU000931,Bose QuietComfort 35 II,Electronics,Wireless noise cancelling headphones,277.43,5,10826
SKU000932,"Samsung 55\"" QLED TV",Electronics,4K Smart TV with Quantum HDR and Alexa Built-in,744.75,4.9,30024
SKU000933,Nintendo Switch with Neon Joy-Con,Gaming,Console with Neon Blue and Neon Red Joy-Con controllers,329.05,4.7,66504
SKU000934,KitchenAid Artisan Stand Mixer,Kitchen,5-quart tilt-head mixer with 10 speeds,432.2,4.8,5075
SKU000935,Yeti Rambler 18 oz Bottle,Kitchen,Vacuum insulated stainless steel water bottle,28.02,4.7,3933
SKU000936,Apple Watch Series 6,Electronics,"GPS, 44mm Space Gray Aluminum Case with Black Sport Band",409.46,4.5,38964
SKU000937,Yeti Rambler 30 oz Tumbler,Kitchen,Vacuum insulated stainless steel tumbler,31.62,5,4707
SKU000938,All-new Blink Mini,Electronics,Compact indoor plug-in smart security camera,37.89,4.2,60475
SKU000939,KitchenAid Artisan Stand Mixer,Kitchen,5-quart tilt-head mixer with 10 speeds,397.12,5,6179
SKU000940,Nintendo Switch with Neon Joy-Con,Gaming,Console with Neon Blue and Neon Red Joy-Con controllers,304.58,5,65041
SKU000941,Stanley Classic Vacuum Bottle,Kitchen,1.0 QT insulated thermos with leak-proof lid,33.42,4.9,3903
